participant,technique,target_number,tct_ms,accidental_ratio,error_rate,hand_movement_m,hand_rotation_deg,success_rate,n_trials,inverse_efficiency_ms
2,SemiNDH,2,5329.12,3.3333333333333335,17.77777777777778,0.43887333333333334,144.93066666666667,60.0,15,8881.866666666667
2,SemiNDH,4,5020.240000000001,4.888888888888889,13.777777777777779,0.36267333333333335,129.624,60.0,15,8367.066666666668
2,SemiNDH,6,5245.713333333333,6.190476190476191,11.142857142857142,0.4735333333333333,151.022,46.666666666666664,15,11240.814285714287
2,SemiSwipe,2,5119.246666666667,2.2222222222222223,15.555555555555555,0.29949333333333333,135.51733333333334,66.66666666666666,15,7678.870000000002
2,SemiSwipe,4,5200.073333333334,2.6666666666666665,4.888888888888889,0.28946,158.4633333333333,80.0,15,6500.091666666667
2,SemiSwipe,6,5310.113333333333,4.761904761904762,5.523809523809524,0.34276666666666666,161.56666666666666,66.66666666666666,15,7965.170000000001
2,SemiTilt,2,5288.426666666666,2.2222222222222223,6.666666666666667,0.42386666666666667,144.89399999999998,80.0,15,6610.533333333333
2,SemiTilt,4,4981.433333333333,1.3333333333333333,4.888888888888889,0.41552,172.79066666666668,80.0,15,6226.791666666666
2,SemiTilt,6,5148.64,4.523809523809524,8.317460317460318,0.4193733333333334,152.97333333333333,53.333333333333336,15,9653.7
3,FullDH,2,4604.98,2.2222222222222223,13.333333333333334,0.34773333333333334,144.308,60.0,15,7674.966666666666
3,FullDH,4,4706.04,3.555555555555556,9.555555555555555,0.4289866666666667,174.45199999999997,66.66666666666666,15,7059.060000000001
3,FullDH,6,4457.086666666667,1.9047619047619049,5.904761904761904,0.4227666666666667,182.61333333333332,66.66666666666666,15,6685.630000000002
3,SemiDwell,2,4440.593333333333,4.444444444444445,22.222222222222225,0.47918,138.178,60.0,15,7400.988888888889
3,SemiDwell,4,4411.6,6.666666666666667,10.88888888888889,0.42899333333333334,153.61533333333333,60.0,15,7352.666666666668
3,SemiDwell,6,4484.8,6.666666666666667,12.031746031746032,0.38244666666666666,144.77,46.666666666666664,15,9610.285714285716
3,SemiNDH,2,4552.34,2.2222222222222223,8.88888888888889,0.4246533333333333,150.8093333333333,86.66666666666667,15,5252.7
3,SemiNDH,4,4829.153333333334,1.3333333333333333,6.666666666666667,0.40087999999999996,149.59333333333333,80.0,15,6036.441666666667
3,SemiNDH,6,4554.92,5.714285714285714,7.746031746031746,0.39754666666666666,138.22,60.0,15,7591.533333333334
3,SemiSwipe,2,4469.673333333334,2.2222222222222223,17.77777777777778,0.4277666666666667,164.10333333333335,73.33333333333333,15,6095.009090909092
3,SemiSwipe,4,4402.206666666667,5.333333333333333,11.111111111111112,0.38210000000000005,152.16,53.333333333333336,15,8254.1375
3,SemiSwipe,6,4392.2733333333335,6.666666666666667,8.222222222222223,0.40227333333333337,149.23466666666667,73.33333333333333,15,5989.463636363637
3,SemiTilt,2,4283.2266666666665,6.666666666666667,4.444444444444445,0.4433866666666667,140.39133333333334,86.66666666666667,15,4942.184615384615
3,SemiTilt,4,4545.8533333333335,8.88888888888889,12.0,0.43001333333333336,150.69333333333333,53.333333333333336,15,8523.475
3,SemiTilt,6,4522.586666666667,4.761904761904762,7.904761904761904,0.3745,133.93533333333332,66.66666666666666,15,6783.880000000002
4,FullDH,2,4615.3933333333325,5.555555555555556,11.111111111111112,0.3419933333333333,165.63866666666667,66.66666666666666,15,6923.09
4,FullDH,4,4770.713333333333,2.6666666666666665,4.666666666666667,0.39582666666666666,143.56133333333335,86.66666666666667,15,5504.66923076923
4,FullDH,6,4771.753333333333,6.190476190476191,10.031746031746032,0.46830666666666665,156.364,46.666666666666664,15,10225.185714285715
4,SemiDwell,2,4477.053333333333,6.666666666666667,13.333333333333334,0.46156,156.88933333333335,73.33333333333333,15,6105.072727272727
4,SemiDwell,4,4603.933333333333,2.6666666666666665,8.444444444444445,0.4142266666666667,156.76333333333332,66.66666666666666,15,6905.9000000000015
4,SemiDwell,6,4444.486666666667,3.571428571428571,6.095238095238096,0.4504933333333333,152.96466666666666,60.0,15,7407.477777777778
4,SemiNDH,2,4474.086666666667,6.666666666666667,8.88888888888889,0.41596,133.388,86.66666666666667,15,5162.407692307693
4,SemiNDH,4,4710.953333333334,0.0,5.777777777777778,0.40446000000000004,124.40466666666666,80.0,15,5888.691666666667
4,SemiNDH,6,4509.3,4.523809523809524,8.634920634920634,0.40656,145.9406666666667,60.0,15,7515.500000000001
4,SemiSwipe,2,5087.7733333333335,4.444444444444445,17.77777777777778,0.40408666666666665,191.56199999999998,46.666666666666664,15,10902.37142857143
4,SemiSwipe,4,4806.906666666667,2.6666666666666665,13.333333333333334,0.36046666666666666,160.21866666666668,46.666666666666664,15,10300.514285714287
4,SemiSwipe,6,4599.953333333334,2.857142857142857,6.095238095238096,0.35710000000000003,169.36,60.0,15,7666.58888888889
4,SemiTilt,2,4682.3133333333335,4.444444444444445,8.88888888888889,0.37498666666666663,183.1713333333333,73.33333333333333,15,6384.972727272728
4,SemiTilt,4,4942.613333333333,2.6666666666666665,8.222222222222223,0.4206333333333333,139.40666666666667,73.33333333333333,15,6739.927272727273
4,SemiTilt,6,4548.546666666666,2.857142857142857,8.571428571428571,0.4753,138.98666666666668,66.66666666666666,15,6822.820000000001
5,FullDH,2,4906.0,6.666666666666667,17.77777777777778,0.4540666666666667,151.01733333333334,73.33333333333333,15,6690.000000000001
5,FullDH,4,4733.373333333334,3.555555555555556,6.0,0.33346,161.99200000000002,80.0,15,5916.716666666667
5,FullDH,6,4804.873333333334,7.380952380952381,9.015873015873016,0.36889333333333335,123.472,60.0,15,8008.122222222223
5,SemiDwell,2,4681.7,2.2222222222222223,2.2222222222222223,0.29946666666666666,127.93599999999999,93.33333333333333,15,5016.107142857143
5,SemiDwell,4,5056.026666666667,6.222222222222223,9.777777777777779,0.4154,156.6,60.0,15,8426.711111111112
5,SemiDwell,6,4909.693333333333,4.761904761904762,7.555555555555556,0.39444666666666667,142.98466666666667,66.66666666666666,15,7364.540000000001
5,SemiNDH,2,4510.8933333333325,6.666666666666667,13.333333333333334,0.4456,152.288,73.33333333333333,15,6151.218181818181
5,SemiNDH,4,4910.826666666666,1.3333333333333333,5.333333333333333,0.4454133333333334,151.76466666666667,73.33333333333333,15,6696.581818181818
5,SemiNDH,6,4804.546666666666,3.571428571428571,7.238095238095238,0.38847333333333334,143.71733333333333,60.0,15,8007.577777777778
5,SemiSwipe,2,4883.173333333334,4.444444444444445,24.444444444444446,0.35134666666666664,164.58066666666667,66.66666666666666,15,7324.760000000003
5,SemiSwipe,4,4772.266666666666,4.0,2.6666666666666665,0.46120666666666665,173.58333333333334,86.66666666666667,15,5506.461538461538
5,SemiSwipe,6,4998.98,5.714285714285714,13.936507936507939,0.40591333333333335,148.89133333333334,33.33333333333333,15,14996.940000000002
5,SemiTilt,2,4857.66,4.444444444444445,20.0,0.4106866666666667,131.78933333333333,66.66666666666666,15,7286.490000000002
5,SemiTilt,4,4854.466666666666,1.3333333333333333,7.777777777777778,0.41918,173.30133333333333,80.0,15,6068.083333333332
5,SemiTilt,6,4907.786666666667,0.9523809523809524,4.126984126984127,0.3858666666666667,129.12133333333333,80.0,15,6134.733333333334
6,FullDH,2,4576.093333333333,8.88888888888889,11.111111111111112,0.3800733333333334,154.014,66.66666666666666,15,6864.140000000001
6,FullDH,4,4848.673333333334,3.555555555555556,6.222222222222223,0.4425466666666667,149.47866666666667,73.33333333333333,15,6611.827272727274
6,FullDH,6,5203.679999999999,2.857142857142857,8.190476190476192,0.4782133333333333,154.37800000000001,53.333333333333336,15,9756.9
6,SemiDwell,2,4895.04,6.666666666666667,15.555555555555555,0.3286466666666667,159.636,53.333333333333336,15,9178.2
6,SemiDwell,4,4657.88,5.333333333333333,7.555555555555556,0.41706,146.67933333333335,66.66666666666666,15,6986.8200000000015
6,SemiDwell,6,4536.92,3.571428571428571,3.238095238095238,0.39432000000000006,157.93866666666665,80.0,15,5671.15
6,SemiNDH,2,4807.693333333333,4.444444444444445,6.666666666666667,0.37122,175.52466666666666,80.0,15,6009.616666666666
6,SemiNDH,4,4756.153333333334,4.0,8.222222222222223,0.38900666666666667,145.22066666666666,73.33333333333333,15,6485.663636363637
6,SemiNDH,6,4990.233333333334,4.523809523809524,9.46031746031746,0.41984,147.18733333333333,53.333333333333336,15,9356.6875
6,SemiSwipe,2,4518.48,0.0,4.444444444444445,0.3003466666666667,136.02933333333334,86.66666666666667,15,5213.630769230768
6,SemiSwipe,4,5017.5599999999995,1.3333333333333333,8.444444444444445,0.4010666666666667,153.96533333333335,66.66666666666666,15,7526.340000000001
6,SemiSwipe,6,4802.14,5.476190476190477,7.809523809523809,0.43146000000000007,160.50466666666668,53.333333333333336,15,9004.0125
6,SemiTilt,2,4864.5,0.0,22.222222222222225,0.39024000000000003,138.608,60.0,15,8107.5
6,SemiTilt,4,4615.2266666666665,4.0,9.333333333333334,0.4248333333333333,146.80133333333333,66.66666666666666,15,6922.840000000001
6,SemiTilt,6,4976.46,3.8095238095238098,12.063492063492065,0.37261333333333335,138.208,46.666666666666664,15,10663.842857142858
7,FullDH,2,5304.053333333333,3.3333333333333335,22.222222222222225,0.42596,149.27666666666667,60.0,15,8840.08888888889
7,FullDH,4,5080.5599999999995,4.0,4.888888888888889,0.4514066666666666,153.90933333333334,80.0,15,6350.699999999999
7,FullDH,6,5163.5599999999995,5.476190476190477,3.174603174603175,0.3798133333333334,159.994,86.66666666666667,15,5957.953846153845
7,SemiDwell,2,5310.16,2.2222222222222223,20.0,0.43334666666666666,144.76733333333334,66.66666666666666,15,7965.240000000002
7,SemiDwell,4,5324.373333333334,4.0,6.222222222222223,0.43038666666666664,177.95533333333333,73.33333333333333,15,7260.509090909092
7,SemiDwell,6,5282.466666666666,7.380952380952381,3.238095238095238,0.3755866666666667,140.6146666666667,80.0,15,6603.083333333332
7,SemiNDH,2,5516.593333333333,2.2222222222222223,8.88888888888889,0.37482666666666664,124.17133333333332,73.33333333333333,15,7522.6272727272735
7,SemiNDH,4,5328.1466666666665,1.3333333333333333,11.777777777777779,0.32944,140.04733333333334,60.0,15,8880.244444444445
7,SemiNDH,6,5475.213333333333,2.857142857142857,5.841269841269841,0.3984533333333333,157.94,73.33333333333333,15,7466.2
7,SemiSwipe,2,5424.093333333333,2.2222222222222223,20.0,0.41164666666666666,156.516,66.66666666666666,15,8136.140000000001
7,SemiSwipe,4,5157.2733333333335,1.3333333333333333,10.88888888888889,0.42273333333333335,136.404,60.0,15,8595.455555555556
7,SemiSwipe,6,5616.8,5.476190476190476,4.190476190476191,0.38988666666666666,177.59733333333332,73.33333333333333,15,7659.272727272728
7,SemiTilt,2,5641.820000000001,2.2222222222222223,17.77777777777778,0.39137333333333335,151.70933333333332,73.33333333333333,15,7693.39090909091
7,SemiTilt,4,5452.693333333333,1.3333333333333333,13.111111111111112,0.4577733333333333,175.13466666666667,53.333333333333336,15,10223.8
7,SemiTilt,6,5450.62,6.428571428571429,6.095238095238096,0.41574000000000005,170.1726666666667,60.0,15,9084.366666666667
8,FullDH,2,5616.006666666667,2.2222222222222223,15.555555555555555,0.39042666666666664,130.90933333333334,66.66666666666666,15,8424.010000000002
8,FullDH,4,5649.3933333333325,4.0,8.444444444444445,0.46158666666666665,118.55333333333333,66.66666666666666,15,8474.09
8,FullDH,6,5817.386666666667,2.857142857142857,6.34920634920635,0.35703333333333337,162.15933333333334,73.33333333333333,15,7932.800000000001
8,SemiDwell,2,5611.913333333333,4.444444444444445,17.77777777777778,0.4245533333333333,149.61933333333334,60.0,15,9353.188888888888
8,SemiDwell,4,5692.1866666666665,4.0,1.3333333333333333,0.36504,133.98733333333334,93.33333333333333,15,6098.771428571429
8,SemiDwell,6,5721.113333333333,1.9047619047619049,4.571428571428571,0.4367733333333333,118.89333333333335,73.33333333333333,15,7801.518181818182
8,SemiNDH,2,5520.133333333333,2.2222222222222223,11.111111111111112,0.39492666666666665,158.678,80.0,15,6900.166666666666
8,SemiNDH,4,5500.993333333333,3.555555555555556,7.555555555555556,0.4123466666666667,140.23866666666666,66.66666666666666,15,8251.490000000002
8,SemiNDH,6,5771.366666666667,1.9047619047619049,7.238095238095238,0.3848266666666667,151.64866666666666,60.0,15,9618.944444444445
8,SemiSwipe,2,5411.84,0.0,11.111111111111112,0.3408,133.97666666666666,66.66666666666666,15,8117.760000000002
8,SemiSwipe,4,5486.820000000001,5.333333333333333,9.333333333333334,0.4368266666666667,200.24266666666665,53.333333333333336,15,10287.787500000002
8,SemiSwipe,6,5681.266666666666,1.9047619047619049,4.571428571428571,0.31804,165.62800000000001,73.33333333333333,15,7747.181818181818
8,SemiTilt,2,5373.086666666667,0.0,15.555555555555555,0.43778666666666666,147.37800000000001,66.66666666666666,15,8059.630000000002
8,SemiTilt,4,5526.113333333333,1.3333333333333333,6.222222222222223,0.39966,149.0186666666667,73.33333333333333,15,7535.609090909091
8,SemiTilt,6,5789.28,3.8095238095238098,7.333333333333333,0.41725999999999996,154.39666666666665,73.33333333333333,15,7894.472727272728
9,FullDH,2,4453.4,0.0,13.333333333333334,0.3377,143.84799999999998,86.66666666666667,15,5138.538461538461
9,FullDH,4,4661.453333333334,6.222222222222223,6.0,0.45871999999999996,167.12066666666666,80.0,15,5826.816666666667
9,FullDH,6,4778.64,4.523809523809524,4.190476190476191,0.42762,140.26266666666666,73.33333333333333,15,6516.327272727273
9,SemiDwell,2,4653.240000000001,0.0,15.555555555555555,0.4398733333333333,151.29466666666667,66.66666666666666,15,6979.860000000002
9,SemiDwell,4,4492.240000000001,5.333333333333333,7.333333333333333,0.42840666666666666,121.01733333333333,73.33333333333333,15,6125.781818181819
9,SemiDwell,6,4562.053333333333,3.571428571428571,9.46031746031746,0.37240666666666666,148.48466666666667,53.333333333333336,15,8553.85
9,SemiNDH,2,4523.673333333334,4.444444444444445,6.666666666666667,0.44748,159.44333333333333,93.33333333333333,15,4846.792857142858
9,SemiNDH,4,4664.906666666667,6.222222222222223,4.0,0.41428,130.64933333333335,80.0,15,5831.133333333333
9,SemiNDH,6,4943.52,3.571428571428571,7.047619047619048,0.4400133333333333,158.88133333333332,53.333333333333336,15,9269.1
9,SemiSwipe,2,4605.28,4.444444444444445,22.222222222222225,0.3833266666666667,146.49066666666667,73.33333333333333,15,6279.927272727273
9,SemiSwipe,4,4753.133333333333,4.0,17.555555555555554,0.3268466666666667,143.85933333333332,53.333333333333336,15,8912.125
9,SemiSwipe,6,4681.073333333334,4.523809523809524,9.26984126984127,0.4535933333333333,130.96933333333334,46.666666666666664,15,10030.87142857143
9,SemiTilt,2,4423.08,4.444444444444445,15.555555555555555,0.3146933333333333,158.698,66.66666666666666,15,6634.620000000002
9,SemiTilt,4,4424.1066666666675,2.6666666666666665,11.111111111111112,0.3595933333333334,150.67066666666668,53.333333333333336,15,8295.200000000003
9,SemiTilt,6,4835.566666666667,4.523809523809524,11.65079365079365,0.5102800000000001,160.24066666666667,46.666666666666664,15,10361.928571428572
10,FullDH,2,6193.52,2.2222222222222223,20.0,0.38371333333333335,141.83866666666665,66.66666666666666,15,9290.280000000002
10,FullDH,4,6197.1466666666665,0.0,6.888888888888889,0.4220866666666667,144.04066666666668,80.0,15,7746.4333333333325
10,FullDH,6,6517.7,1.6666666666666667,6.476190476190476,0.34184000000000003,142.42733333333334,60.0,15,10862.833333333334
10,SemiDwell,2,6482.6,4.444444444444445,6.666666666666667,0.42876,144.69733333333335,80.0,15,8103.25
10,SemiDwell,4,6519.7733333333335,5.333333333333333,2.6666666666666665,0.4125666666666667,160.48866666666666,86.66666666666667,15,7522.815384615385
10,SemiDwell,6,6666.213333333333,3.8095238095238098,5.523809523809524,0.38349999999999995,139.51933333333332,66.66666666666666,15,9999.320000000002
10,SemiNDH,2,6181.806666666667,2.2222222222222223,4.444444444444445,0.38888,119.45533333333333,86.66666666666667,15,7132.8538461538465
10,SemiNDH,4,6591.153333333334,1.3333333333333333,10.222222222222223,0.4087866666666667,154.51533333333333,53.333333333333336,15,12358.4125
10,SemiNDH,6,6559.1066666666675,5.476190476190476,14.238095238095237,0.43718666666666667,145.10133333333334,53.333333333333336,15,12298.325000000003
10,SemiSwipe,2,6543.3133333333335,2.2222222222222223,11.111111111111112,0.3310133333333333,151.22733333333332,80.0,15,8179.141666666666
10,SemiSwipe,4,6415.3933333333325,8.0,14.222222222222223,0.42713999999999996,140.004,53.333333333333336,15,12028.8625
10,SemiSwipe,6,6268.946666666667,3.8095238095238098,7.746031746031746,0.40762666666666664,180.30866666666668,60.0,15,10448.244444444445
10,SemiTilt,2,6385.88,2.2222222222222223,11.111111111111112,0.38389999999999996,174.59133333333332,80.0,15,7982.349999999999
10,SemiTilt,4,6345.206666666667,3.555555555555556,19.333333333333332,0.40665999999999997,135.33466666666666,26.666666666666668,15,23794.525
10,SemiTilt,6,6394.7,5.476190476190476,9.333333333333334,0.40889333333333333,109.316,40.0,15,15986.749999999998
11,FullDH,2,6298.04,4.444444444444445,6.666666666666667,0.39532,148.67000000000002,93.33333333333333,15,6747.900000000001
11,FullDH,4,6425.679999999999,1.3333333333333333,5.333333333333333,0.4109,119.22666666666667,73.33333333333333,15,8762.290909090909
11,FullDH,6,6199.826666666666,0.9523809523809524,5.079365079365079,0.3798,174.50466666666668,73.33333333333333,15,8454.30909090909
11,SemiDwell,2,6503.873333333334,4.444444444444445,17.77777777777778,0.40444,139.57133333333334,60.0,15,10839.78888888889
11,SemiDwell,4,6243.3,4.0,11.777777777777779,0.39247333333333334,144.48733333333334,60.0,15,10405.5
11,SemiDwell,6,6392.306666666667,0.9523809523809524,9.46031746031746,0.4252666666666667,159.53866666666667,66.66666666666666,15,9588.460000000003
11,SemiNDH,2,6518.626666666666,4.444444444444445,11.111111111111112,0.3666466666666667,130.93333333333334,80.0,15,8148.283333333332
11,SemiNDH,4,6175.653333333334,1.3333333333333333,4.0,0.43770000000000003,132.24333333333334,80.0,15,7719.566666666667
11,SemiNDH,6,6375.493333333333,1.9047619047619049,8.126984126984127,0.31009333333333333,155.62533333333334,60.0,15,10625.822222222221
11,SemiSwipe,2,5941.460000000001,3.3333333333333335,15.555555555555555,0.38341333333333333,152.928,66.66666666666666,15,8912.190000000004
11,SemiSwipe,4,6487.139999999999,1.3333333333333333,14.666666666666666,0.36384,147.16866666666664,46.666666666666664,15,13901.014285714286
11,SemiSwipe,6,6817.346666666666,5.714285714285714,1.9047619047619049,0.37632,116.91733333333333,86.66666666666667,15,7866.16923076923
11,SemiTilt,2,6164.28,0.0,28.888888888888893,0.3230133333333333,165.91133333333335,53.333333333333336,15,11558.025
11,SemiTilt,4,5867.473333333333,2.6666666666666665,3.555555555555556,0.46351333333333333,160.72,86.66666666666667,15,6770.161538461538
11,SemiTilt,6,6402.006666666667,2.857142857142857,10.317460317460318,0.43626666666666664,157.59666666666666,53.333333333333336,15,12003.7625
12,FullDH,2,4998.506666666667,0.0,22.222222222222225,0.38716666666666666,158.17533333333333,60.0,15,8330.844444444445
12,FullDH,4,5013.473333333333,1.3333333333333333,7.333333333333333,0.42545333333333335,167.436,73.33333333333333,15,6836.554545454546
12,FullDH,6,4964.5,3.8095238095238098,9.968253968253968,0.4063866666666666,125.10133333333333,53.333333333333336,15,9308.4375
12,SemiDwell,2,5069.52,3.3333333333333335,13.333333333333334,0.38321999999999995,130.688,73.33333333333333,15,6912.981818181819
12,SemiDwell,4,5055.08,1.3333333333333333,8.88888888888889,0.37965333333333334,165.732,60.0,15,8425.133333333333
12,SemiDwell,6,5151.8,2.857142857142857,3.174603174603175,0.42473333333333335,152.24066666666667,86.66666666666667,15,5944.384615384615
12,SemiNDH,2,5066.2266666666665,2.2222222222222223,17.77777777777778,0.38183333333333336,166.54533333333333,60.0,15,8443.711111111112
12,SemiNDH,4,5020.88,9.333333333333334,7.111111111111112,0.3949866666666667,163.18133333333333,73.33333333333333,15,6846.654545454546
12,SemiNDH,6,4922.013333333333,2.857142857142857,2.857142857142857,0.39448,135.70466666666667,80.0,15,6152.516666666666
12,SemiSwipe,2,5040.633333333333,8.88888888888889,6.666666666666667,0.41955333333333333,134.45333333333332,80.0,15,6300.791666666666
12,SemiSwipe,4,5144.3533333333335,2.6666666666666665,11.111111111111112,0.36819999999999997,135.30266666666665,53.333333333333336,15,9645.6625
12,SemiSwipe,6,5166.1,2.857142857142857,12.412698412698413,0.3501533333333333,142.936,46.666666666666664,15,11070.214285714288
12,SemiTilt,2,5092.0,2.2222222222222223,22.222222222222225,0.2759533333333334,150.934,60.0,15,8486.666666666668
12,SemiTilt,4,5011.033333333334,8.0,4.888888888888889,0.34892,157.114,80.0,15,6263.791666666667
12,SemiTilt,6,5054.62,7.380952380952381,7.174603174603175,0.28226666666666667,149.33733333333333,66.66666666666666,15,7581.930000000001
13,FullDH,2,4156.906666666667,2.2222222222222223,28.888888888888893,0.33171999999999996,163.52866666666665,53.333333333333336,15,7794.2
13,FullDH,4,4524.8533333333335,2.6666666666666665,5.777777777777778,0.4195466666666666,177.468,80.0,15,5656.066666666667
13,FullDH,6,4589.553333333333,1.9047619047619049,6.412698412698414,0.41597333333333336,132.40466666666666,66.66666666666666,15,6884.330000000002
13,SemiDwell,2,4364.14,2.2222222222222223,15.555555555555555,0.33376666666666666,169.79733333333334,66.66666666666666,15,6546.210000000002
13,SemiDwell,4,4272.1,0.0,4.888888888888889,0.3494733333333333,133.91066666666669,80.0,15,5340.125
13,SemiDwell,6,4688.7266666666665,6.666666666666667,4.952380952380952,0.39943333333333336,167.416,73.33333333333333,15,6393.718181818182
13,SemiNDH,2,4366.833333333333,6.666666666666667,8.88888888888889,0.44216,191.57066666666665,73.33333333333333,15,5954.772727272727
13,SemiNDH,4,4629.053333333333,0.0,3.555555555555556,0.3584133333333333,146.096,86.66666666666667,15,5341.215384615384
13,SemiNDH,6,4435.166666666667,0.0,5.142857142857142,0.44834666666666667,151.10933333333332,66.66666666666666,15,6652.750000000002
13,SemiSwipe,2,4702.126666666667,5.555555555555556,20.0,0.38854,151.7,53.333333333333336,15,8816.487500000001
13,SemiSwipe,4,4684.333333333333,6.666666666666667,6.222222222222223,0.39697333333333334,159.10533333333333,73.33333333333333,15,6387.727272727273
13,SemiSwipe,6,4481.179999999999,7.380952380952381,15.238095238095237,0.43207333333333336,134.668,53.333333333333336,15,8402.2125
13,SemiTilt,2,4134.8533333333335,2.2222222222222223,4.444444444444445,0.4614266666666667,146.608,86.66666666666667,15,4770.984615384616
13,SemiTilt,4,4202.46,1.3333333333333333,5.777777777777778,0.4391133333333333,142.76666666666668,80.0,15,5253.075
13,SemiTilt,6,4380.4,2.857142857142857,6.095238095238096,0.35883333333333334,127.414,60.0,15,7300.666666666666
14,FullDH,2,6177.6,6.666666666666667,8.88888888888889,0.42149333333333333,146.75266666666667,86.66666666666667,15,7128.0
14,FullDH,4,6292.96,6.222222222222223,4.0,0.42833333333333334,141.91199999999998,80.0,15,7866.2
14,FullDH,6,6028.320000000001,6.666666666666667,4.190476190476191,0.4060533333333333,125.404,73.33333333333333,15,8220.436363636365
